AuthorId,PaperIds,Usage
120051,9967 32571 46241 57386 83878 90204 106064 109309 136920 210316 225829 241136 261711 262175 332081 332560 362536 390534 424363 440905 476169 498949 513077 519246 524447 540807 564432 585694 594679 610649 651862 662651 722975 733530 810685 814849 862802 878629 889064 908443 921658 936472 956673 956949 988112 997403 1031795 1036502 1037517 1042170 1098191 1126202 1159232 1174490 1211479 1237822 1255278 1301901 1317640 1357048 1364438 1390287 1435995 1450300 1468555 1473291 1475069 1534641 1542766 1546316 1552973 1562383 1583802 1619001 1637157 1642415 1669768 1670673 1707438 1721303 1732160 1739072 1758670 1784099 1808095 1811533 1820127 1838880 1860933 1862666 1897751 1937966 1946756 1980391 1990133 2002529 2010768 2033064 2036245 2077084 2127207 2149538 2155336 2206461 2217603 2239201,PublicTest
120653,7683 13572 16295 17828 54850 73094 90347 112501 114951 119870 143114 158962 182295 211977 218980 219952 223520 228219 234150 236846 238694 238734 242181 257709 261449 266548 278443 289453 320579 344946 365702 373002 385697 392463 403727 404183 416025 433645 448245 520264 520404 526346 534865 542968 545070 571316 581725 588810 601772 608165 654055 668804 671201 688907 693645 696003 729964 734229 738628 753333 755320 759711 771395 869777 877049 890923 893379 895438 899231 908557 931573 959618 970075 973130 1000023 1001693 1030516 1038195 1057218 1110353 1181065 1192790 1227511 1233607 1259872 1274833 1285951 1286340 1292449 1327731 1342316 1343588 1360925 1368438 1381586 1387711 1403744 1426979 1433339 1436631 1438397 1480022 1487981 1495316 1500812 1518351 1549168 1585010 1599571 1636222 1641975 1647953 1650184 1670615 1681752 1701980 1717409 1723090 1735600 1739716 1746252 1747712 1761300 1763939 1771743 1774633 1810348 1818318 1825673 1834588 1837022 1840752 1847817 1870339 1887184 1887399 1898845 1901909 1935286 1937372 1948361 1967273 1969053 1972324 1989748 2005365 2006118 2012717 2015894 2055549 2075805 2124294 2142655 2151402 2180832 2197779 2199367 2200054 2215905 2228016 2231622,PublicTest
122867,411668 438386 772950 1336288 1446156 1619094 1680696 1732920 1977108,PublicTest
124771,333848 749739 1403004 1816801 1839189 2198591,PublicTest
129124,64868 149932 187778 215615 245771 338231 589480 616506 621355 852208 905036 968126 975970 995077 1104308 1504330 1819964 2164882 2206250 2241968,PublicTest
129873,31432 55952 66658 69253 81087 87642 116472 145522 146729 169771 175978 207082 217614 227177 231870 287998 297553 321110 372951 382511 402069 404237 409486 409923 435700 453265 463604 488485 520127 563665 578207 610167 617611 631331 645054 663461 669466 670436 683180 683201 699306 747473 770396 807908 815554 817872 835372 845729 873670 899206 906716 943725 943868 967151 982490 1015153 1021818 1024046 1037139 1045594 1064964 1069164 1074861 1098102 1110743 1130235 1169414 1174055 1206764 1237459 1241093 1265739 1275640 1315904 1346597 1391575 1397814 1415327 1442959 1465766 1469433 1483292 1507031 1538754 1540029 1548409 1549527 1571435 1588449 1603635 1608254 1650463 1677274 1680965 1695556 1729332 1771638 1775222 1787259 1810900 1853725 1867221 1888471 1889440 1923566 1927180 1929499 1970332 1997258 2034633 2083279 2087377 2091451 2092001 2098536 2137846 2162860 2164536 2176846 2182650 2206380 2212796 2229721,PublicTest
133447,629296 1812415 2183573,PublicTest
133701,96581 117466 150349 214906 229848 261310 272877 329675 383873 425073 443348 456532 522639 642595 647168 675683 735019 772658 785192 825745 894144 954357 983692 986282 1004553 1068767 1073023 1111122 1155168 1216271 1217415 1230846 1253667 1314022 1315448 1344927 1361794 1377813 1400884 1450333 1480938 1519599 1548461 1573300 1618650 1649914 1660991 1743407 1916065 1990315 2075252 2084747 2185120 2203768 2214647 2225471 2239736 2258361,PublicTest
134244,47552 929993 1434898 1525016 1869478 1963193 2216289,PublicTest
134443,392638 489860 1037057 1049046 1183916 1570853 2135559 2201730,PublicTest
137224,1056503 1940558,PublicTest
138573,64354 73320 86682 148565 171758 283894 336815 389437 394812 407417 543377 633788 678100 807878 846407 855551 861691 924157 962563 1086062 1092685 1124922 1182537 1209398 1221824 1246946 1385051 1547057 1576636 1617956 1622852 1649850 1678804 1796632 1962119 1999792 2168796 2253311,PublicTest
143696,31606 209219 259253 261379 301189 335205 368432 397081 398445 417156 431907 545151 592523 605874 618634 687565 715630 801214 835335 969507 1055460 1057228 1126635 1151093 1190286 1209349 1287778 1510086 1545016 1602081 1621401 1646651 1646711 1659703 1819921 1843634 1969730 1990109 2074105,PublicTest
144905,365263 380981 401395 543616 566745 617855 695335 697190 927393 1087145 1153477 1199615 1320692 1405041 1445674 1465254 1481907 1576570 1595729 1627928 1643880 1647845 1673486 1706006 1732208 1742460 1790036 1948201 1965056 1982055 2203601 2213689,PublicTest
145685,122971 152242 231553 658795 660171 714700 929722 932894 946494 1107445 1546489 1567004 1740888 1748747 1838618 1846123 1900266,PublicTest
147965,45409 406708 733857 779823 1132466 1161721 1164475 1236841 1356463 1549417 1912549 1945888 2242351,PublicTest
148725,476001 497138 1608195 1718244 1854756 1962452,PublicTest
149124,561585 618679 676242 969146 1477724 2144630,PublicTest
150384,58204 97523 102211 347791 521649 894712 1158720 1237332 1287767 1415174 1629877 1916294 1917065 2009103 2137003 2154187,PublicTest
151367,40433 48210 77967 121401 198531 262066 300345 321713 344302 358822 414285 488099 534936 651608 657645 666656 673237 676824 700984 706762 734284 861364 867857 888090 900266 912088 973796 1021376 1043376 1150789 1170542 1274025 1321554 1347639 1355126 1380830 1415046 1451233 1459403 1464683 1496904 1542676 1599581 1601350 1635935 1649210 1682268 1808866 1862470 1886865 1941905 1945335 1990179 2000981 2023793 2092692 2095404 2105000 2128688 2137292 2142247 2170815 2181459 2215837 2219975 2237274 2249164,PublicTest
152115,240814 511256 542388 934546 1207719 1564827 1677776 1963015 1964930 2211676,PublicTest
152656,16023 16239 16775 114487 170725 291344 304621 350871 351051 371192 406052 409593 498711 510839 578645 622106 668158 680100 830409 924131 957667 1000353 1052640 1072731 1087974 1092642 1111555 1135169 1197114 1341256 1392124 1429396 1479769 1508767 1533844 1545743 1572788 1605435 1626728 1674342 1696111 1704834 1726649 1833159 1860517 1895787 1916018 1922220 1968425 2061560 2109411 2178570 2206174 2216604,PublicTest
153879,13313 74863 169318 185136 234351 289838 354241 364693 449906 455010 548520 576249 703925 853808 1049081 1065829 1080734 1099410 1140584 1177850 1197328 1230835 1358291 1373289 1471599 1503795 1532901 1617905 1622475 1695251 1702331 1716448 1740919 1798539 1827026 1853362 1917510 1918912 1996824 2064478 2084989 2147128 2164556 2173597,PublicTest
153908,17887 34689 46249 81489 100200 105300 178591 183358 184770 189711 199013 245605 246956 249558 279379 289127 294459 310185 355156 360238 419382 468032 617094 638893 650339 662674 768947 782877 874938 895875 901835 903401 915567 918267 953097 973017 998788 1022704 1052990 1061349 1081488 1106618 1114893 1142275 1146473 1197013 1198621 1234177 1248699 1315852 1357585 1381674 1509455 1513669 1525832 1541779 1578660 1619543 1631713 1668146 1669093 1674221 1704604 1712825 1722935 1723707 1750189 1812688 1860091 1866026 1877639 1895251 1899176 1957075 1967609 1988541 2002435 2060705 2074772 2082753 2120286 2144234 2148345 2207639 2228567,PublicTest
155228,640794,PublicTest
158751,9957 26505 31351 54258 57918 75753 83689 86207 106436 108941 109300 115336 115453 137791 167995 248521 255562 289072 289632 294425 307690 322586 362430 365448 478645 496212 497650 515283 533963 569656 582423 615545 620275 634713 638376 639616 657389 770745 785387 864286 897645 908040 940148 967346 996488 1025171 1054864 1087713 1099609 1103321 1104940 1132144 1143247 1180435 1234955 1247802 1282479 1312613 1392938 1439671 1446357 1519202 1552103 1601339 1610529 1614091 1614616 1630847 1633669 1679448 1682989 1697162 1700667 1726419 1742393 1760157 1791292 1840362 1891995 1964700 2026420 2081519 2083145 2084505 2132709 2141658 2183358 2188561 2188868 2196792 2204290 2219684,PublicTest
159010,220462 557458 942156 1453002 1665677 2004264 2246100,PublicTest
159677,35185 54162 108075 133814 181059 181059 276068 302064 398642 423333 437152 485072 521177 656516 696222 709911 765580 830705 842492 857262 865859 865859 880186 920784 925468 1033010 1067641 1070845 1075244 1155365 1186796 1213117 1248342 1250703 1298302 1334179 1406038 1406048 1518767 1553959 1569802 1627885 1641880 1779939 1811178 1845887 1864410 1867567 1917237 1987890 2013962 2021621 2036949 2142793 2152080 2157335 2207019 2257419,PublicTest
160817,109413 232676 466205 520913 685431 688275 852394 971046 973758 1169441 1432771 1538628 1661300 1738056 1854742 1948146 2035565 2201151,PublicTest
160932,12700 48859 57328 84456 85319 116905 117122 140854 232972 237616 276851 287249 345173 393867 430226 464201 464389 476391 560250 697734 707179 737831 768493 770310 781332 796632 796889 800984 827541 828673 904030 926826 937845 964890 981094 1076800 1188967 1216992 1246389 1266937 1323103 1348946 1349633 1394083 1416173 1419098 1493245 1500592 1514120 1584403 1712372 1733826 1767389 1801808 1802869 1834315 1837732 1901564 1908432 1955616 1970266 1991738 2009746 2054607 2101057 2126998 2156408 2221105 2227777 2233567 2246227 2255902,PublicTest
162754,1277725,PublicTest
162930,406898 473670 763439 801190 1187444 1595984 1617881 1671839 1720355 1737912 1828008 1842450,PublicTest
163838,3630 18275 20012 62879 63581 75417 93018 145662 147645 152182 168611 183564 229119 283238 316275 344809 349266 377848 401090 413966 425890 434018 446449 450495 467779 478580 481843 500612 523908 536672 541447 546148 560842 570177 589026 620378 633588 644469 649230 686563 719915 752256 815390 818983 830414 833516 855247 857952 868118 869227 887983 905217 905760 920151 921802 929603 946769 959238 976205 989204 994321 1020829 1027487 1028518 1059797 1075609 1109008 1122170 1124625 1201186 1203678 1220909 1236983 1242536 1282985 1291932 1319362 1323131 1343590 1357307 1408368 1417948 1432431 1443772 1471752 1490996 1520426 1545844 1560679 1614707 1618834 1629851 1650976 1651808 1660425 1720860 1735778 1743331 1746940 1757096 1768513 1787680 1798808 1812912 1853844 1927282 1934187 1952722 1955258 1955865 1992930 2031056 2040944 2065686 2079212 2080924 2081546 2139822 2143930 2149857 2156830 2172328 2177652 2187332 2213086 2213627 2217757 2227882 2232703 2238405 2243202 2251259 2253017,PublicTest
164509,2861 62344 62833 93332 251135 401086 562522 565525 736752 787393 932440 960320 1055146 1056996 1113587 1231730 1546068 1576889 1653448 1672586 1752107 1783988 1789071 1818106 1833448 1844537 1971332 1999246 2056008,PublicTest
165126,183220 350289 865682 890533 904441 1362898 1864197 2128487 2252259,PublicTest
170693,508031 855217 1601290,PublicTest
173996,43572 82402 88121 115532 162333 174321 198727 204232 211302 214480 230984 237165 239334 252108 268352 270182 277272 300427 311963 312947 345875 362618 364778 373403 374831 437045 440040 473539 473575 474444 493893 527030 556160 558550 563804 566975 593824 611018 657566 677360 700038 716953 729314 755750 798332 819562 863528 872082 875738 879243 890400 893492 902950 940017 962808 978844 988895 996491 998564 1017791 1035148 1054583 1076903 1108754 1109780 1133965 1171696 1181076 1261534 1269497 1293379 1301666 1308902 1319987 1322658 1371182 1373337 1376033 1393657 1432462 1445192 1457947 1462554 1530816 1576341 1610505 1663966 1678747 1708434 1711684 1713316 1717899 1732461 1739329 1756949 1810677 1817927 1831656 1856589 1874930 1965193 1989191 2000965 2024544 2029865 2052171 2052707 2067282 2088676 2110862 2131458 2133076 2144785 2160299 2168949 2190188 2193970 2206536 2213479 2234727,PublicTest
174108,8511 43971 48945 57038 68750 98138 156404 158521 220722 332815 387154 451697 484648 579301 617896 625824 638756 647017 655212 728027 740199 887564 912315 940117 976774 981703 1013032 1049060 1085744 1114583 1170682 1238726 1343368 1505285 1557011 1559737 1616982 1716601 1754267 1977209 2025802 2048097 2146632 2233921,PublicTest
174833,11555 211051 228244 334014 387957 623653 640667 680476 769398 890415 922803 935550 1076022 1124104 1134519 1239653 1505707 1565823 1814690 1870425 2238018,PublicTest
175977,155732 1070049 1433553 1463189 1771695,PublicTest
180300,160397 186588 256869 299371 339813 385219 495937 523705 615659 913395 1040933 1051385 1073769 1162083 1163815 1184601 1279939 1303683 1690545 1806971 1996821 2080120 2164178 2169021 2230422,PublicTest
182918,127147 269864 1577842 1955966,PublicTest
189885,33964 114601 398651 412897 448128 593199 892184 918550 990996 1050295 1151011 1296659 1448826 1546630 1722669 1875387 1944618 2117482 2231286,PublicTest
195255,70830 109250 149125 151656 318909 380342 386051 599322 724888 744575 758660 763849 865999 973349 1003411 1157228 1167964 1191598 1316542 1335620 1453584 1485331 1492665 1760753 1776883 1897897 1973925 2044945 2045977 2096575 2123323 2134877 2186553,PublicTest
195433,626307 833091 1809392 1973329,PublicTest
196569,3402 9993 26732 31499 33893 36950 47178 47181 55928 59336 60003 88329 91373 119928 139819 141662 145312 145880 153448 162946 163976 170625 188347 188566 197074 198824 227203 232317 235984 249172 270760 270771 273268 273979 274284 279186 289920 301699 305850 322684 334827 336366 353473 358163 365184 388678 392335 413734 417240 429051 430481 436922 439441 448275 483481 494832 501839 503300 517654 544859 561421 566858 584200 591823 607873 609416 625752 634220 637197 641311 650200 657382 673427 675133 675703 686086 697158 703535 704574 707613 712081 762516 769207 779572 781013 795475 815860 819262 839118 843438 845771 856535 864580 872097 872827 884457 893485 939158 943526 952853 965827 986060 990123 990197 995812 996633 997608 1002805 1025659 1045241 1049622 1054048 1081021 1084384 1089212 1111599 1125968 1136254 1138973 1149656 1155726 1155874 1168743 1184948 1185783 1191752 1194316 1199223 1207876 1223888 1238741 1244684 1251454 1287082 1312659 1324805 1346793 1376101 1385881 1407754 1419685 1424338 1451598 1454270 1461302 1462250 1479658 1483666 1492424 1494612 1499635 1502145 1505308 1509998 1511229 1512923 1523759 1538626 1572583 1573722 1575899 1578557 1590822 1599811 1627745 1674181 1675011 1694953 1702306 1711060 1723341 1735688 1740512 1740943 1769471 1774432 1793104 1802879 1804057 1821811 1831661 1834597 1842019 1866309 1867662 1871011 1871678 1876783 1878682 1901250 1931973 1938808 1941056 1941679 1959888 1980030 1993646 2010733 2021257 2023049 2030173 2032969 2055009 2058635 2063708 2063777 2063806 2072881 2076351 2077678 2091309 2103173 2105411 2110467 2115917 2142372 2142460 2162813 2169913 2178735 2188955 2196353 2200112 2236051,PublicTest
197097,69415 121563 318226 318226 387372 525489 565436 807953 908105 1299423 1299423 1451794 1498461 1525035 1525035 1701965 1806413 1831497 1831497 1846892 2200807,PublicTest
198566,235307 298995 543849 597760 1156831 1252157 1612086 2014792 2222308,PublicTest
202256,241869 602736 606905 609385 717819 813451 1273578 1436194 2030006,PublicTest
204714,102804 184635 410778 486887 782600 799856 824801 871207 1212373 1241239 1255427 1379125 1833943 1865710 1868469 2034056 2097092,PublicTest
205123,478860 1085579 1228200,PublicTest
207715,50670 67089 105345 202620 213623 264957 376672 415406 515532 746328 814310 839875 920917 1495137 1798956 1818811 1823068 1826480 2023789 2079377 2088296 2181058 2195797,PublicTest
211728,70760 75431 105080 114036 193351 200669 208473 277068 284163 344002 424526 442425 564351 580312 635992 701625 749420 763521 777159 856673 984553 997051 1056983 1062663 1250252 1312079 1348520 1387775 1405442 1598951 1641845 1654758 1777162 1802951 1813669 1857197 1982519 1989838 2004682 2049353 2066421 2084994 2190698 2225649,PublicTest
214892,30121 39815 153300 163090 213745 219959 249871 258228 514504 582078 944488 985078 1022876 1125137 1234011 1257874 1389379 1651076 1741200 1849734 1993456 2100554 2183473,PublicTest
215506,360173 466931 533655 1078255 1150503 1268002 1370319 1489653 1509343 1670086 1807868 1904218 2025954 2214755,PublicTest
218007,186598 224457 251334 261027 271302 305917 368776 374597 378003 453499 493277 565925 574392 636383 649539 813747 850100 958849 983658 1081791 1081802 1278552 1311962 1356141 1376808 1377146 1395424 1483086 1491392 1512435 1631411 1635520 1676957 1975575 1985917 1989129 2109666 2152242 2209722,PublicTest
