AuthorId,PaperIds
1810481,2188989 1585734 1317951 716496 846449 2183282 2185940 766736 2111957 1019190 1558618 1270634 839546 1742706 1869257 1098071 2089018 1601581 1991206 1868256 129897 2217227 1806766 301060 2095914 406109 1378652 324843 324843 324843 303007 1959987 168274 1842266 1572056 2114153 2114153 2114153 2114153 2114153 985744 940193 1042514 1911723 544493 62125 2115087 685405 470770 1066289 1315501 143217 743619 1481605 146039 1648801 1026174 1870196 226038 1364648 329127 1064397 1749957 1598622 1329972 1812055 1505859 1341682 919035 732893 330427 250261 1743517 68443 1204259 1204259 1204259 970512 649568 294051
909612,1506840 307711 1544057 1879514 1254576 612703 2074433 1115970 200601 690970 1945208 1821237 116725 2182057 1630801 1333464 1441116 960360 1798082 1737665 567470 2001357 1742264 1536205 560246 797507 1980253 1995818 1680240 136317 1266691 1101196 824621 954240 930088 774273 1809252 1801720 1778797 1224680 865763 780227 413912 11968 1041030 519275 358332 2188799 1734397 1664551 499602 2008982 1409805 1279042 1113300 320327 1167944 966866 1915602 1151138 828586 127197 2129611 1488549 1332363 1705532 1299670 370587 932710 278569 165332 1106937 327816 753908 355301 1033513 1924189 1780117 1226603 974437 340253 994121 1827433 865052 2157484 583833 1546644 163149 1437931 656936 797417 185253 2250686 1681302 484580 519682 1988945 89018 1520761 2035501 1481084 434003 90115 607 178665 901567 2067909 2226353 2019996 1331132 1082186 1393749 159755 2257746 1096294 602997 1523642 1974691 1773879 1684917 1459219 1133480 966890 902394 1879310 456535 628202 1795329 1152870 1046582 1009968 765388 678655 279202 238511 115569
1327405,2078173 2097083 900011 2132857 954960
827694,1648864 833691 534106 306243 283815 207357 39554 1969683 1369842 451527 1503666 1000197 1995625 1738616 201051 1020832 162380 1838670 1737551 1419213 597750 1777617 252202 586955 1696031 602057 1872589 425135 317255 35734 309679 1232365 725325 335331 759500 887832 208163 746711 1253783 918577 979731 1976481 2198821 1768566 2130698 1424401 694236 2044022 2228280 1774891 440579 345269 1747073 509416 1637179 1876449 16785 1211787 1466570 281737 1922280 1175916 67959 1020516 1102569 768873 246646 1193781 1010766 590748 1247687 923206 1551196 1224865 1788090 1107739 1643077 1022367 1891422 1675691 1787627 1586369 2154218 798287 49261 392384 1819527 1540725 684895 1618067 544868 1654409 1439641 1019255 2102062 1835607 1575007 346664 306158 2212782 1111474 1476820 553746 1278954 79675 1058037 2088542 1819967 1905227 742605 946049 2001938 2005149 968196 810764 2137260 2016666 549423 2216689 506729 1757589 1757589 1854859 1226228 1238139 2131781 2131781 1630707 1630707 2230343 71127 261191 1377447 1437395 100451 1837745 1608781 288685 1938361 667663 1180020 238929 1798990 1948413 1819565 1346210 1346210 1221075 435476 11860 524111 793806 1706642 835538 745807 745807 47996 643852 1501269 193715 502578 2028528 2028528 2007967 2007967 1743652 1304168 1701215 64869 1053741 340292 1906631 1845682 380715 550336 629788 2196060 499309 1475488 1440239 763709 1890986 1707383 1536981 2009732 1421566 2124947 2006953 1896638 1766846 1449940 1315742 1260293 1260293 1230472 1101539 487035 449323 209011
1016121,773033 2199694 352551 1411226 296653 406727 238871 1880627 1212395 581578 431997 225809 823109 568205 216295 1072329 494266 307493 28139 481279 380400 265851 87514 1573576 144314 124201 530488 1624625 1675627 424189 871588 709239 1452466 193918 2140479 2105185 508413 1049457 1538488 49134 584144 1342727 609536 1880823 733096 2239162 15571 1110844 87913 1819868 629258 1881409 1101965 995135 1766862 2209908 115179 529069 179290 52354 1288961 2220637 1256766 1459004 1211166 1977060 320874 257941 1361279 1996225 275770 1620761 1420133 441980 1503878 2149981 1936233 604088 52392 67784 1899730 2036940 370305 2148311 2059614 1067255 374394 525467 2201487 1291546 1516290 1683565 2176854 1922802 721214 852307 1246570 2029741 1743562 496352 888914 648806 2016357 1970649 835490 566931 927276 1597254 346347 439519 1231502 1054280 1600869 481362 2198119 1109195 758838 1889878 2046783 1469513 1278943 2211642 2171997 963774 387021 678111 1805251 1267403 1124859 290260 1750222 1888975 1987666 1367487 1251658 1951965 400174 1129924 2169661 898506 1778938 518934 928361 695375 2117871 331552 1271122 773924 1841985 1597032 865557 1427083 933927 2176765 1533519 995546 100049 1411536 1161400 1146474 682858 463007 1562458 1189594 820664 37859 991395 1988750 1297389 1593170 1080862 1060597 184099 166557 32169 286567 2099604 2029452 284078 1903326 608532 103462 11070 2223813 2123324 1853358 1788050 1754879 1626186 1048926 1009050 239315 154004 2195898 2112971 2044959 2013369 2004429 1966696 1966180 1937639 1908005 1870310 1803801 1773809 1756625 1682511 1658192 1640962 1637258 1631548 1624199 1565842 1557559 1486850 1463061 1371370 1338647 1316172 1286724 1263528 1221751 1202904 1145336 1043341 1023128 1009513 1007753 1001864 964087 943120 844418 817689 783885 777455 770671 752718 723372 718813 697968 666960 659089 602552 547220 428858 405080 279263 273664 247876 210229 174420 60478
2236733,2083498 1165777 1070048 905626 865465 527573 990947 201865 1492835 765018 904337 2253456 1067304 886896 277379 1040770 196613 624808 1519146 576459 1721445 908738 702229 652856 284759 1414015 686977 1653748 1485903 1471087 1362305 1319244 182806 2038032 1369594 28415 1753336 1786775 2129494 2045469 1183962 1359102 848558 1982363 195159 62936 624776 2237682
966974,1129638 841374 1237809 1951663 1289822 997609
205123,1228200 1747322 1019022 1085579 478860
1040716,1945749 1115772 584869 1391110 1032266 652480 2248149 563207 1584024 926056 794647 870557 1837175 291049 1939317 1740367 748172 413475 985718 489156 1286614 989 1722831 885972 1871964 1312019 1086060 1898390 1102353 308753 1450530 99127 1129669 1742975 1974705 121196 2242154 825119 362813 316017 288949 1853512 1187357 534664 439366 259658 371991 1201576 921537
2220365,769423 667186 1432139 1312251 2037305 1392534 1619802 1282453 1145644 987132 1211629 1808892 891705 423024 630354 877927 219640 1968041 1180281 1440899 1123392 5695 1592276 1765577 366802 1846528 1577326 1268015 2214408 2154169 1506434 427734 1031271 1386127 1014161 608186 2057648 604101 201260 702600 377728 910020 147316 2094363 426834 1668975 882053 1238823 1219043 1177981 1383943 151112 332026 2255095 1572826 1479046 911249 335304 84771
336207,1690545 2164178 1162083 523705 1163815 1916069 2230422 2169021 1279939 1073769 495937 186588 615659 160397 913395 1040933 339813 1450456 866391 299371 1013729
1950044,1684707 1376518 1265426 99660 85065 256793 212678 1994078 1433063 1196540 1096698 665787 120106 1099079 2165763 1202113 432264 681773 336294 495987 1353220 459948 1605504 2233852 1349341 1045443 134113 124185 708400 2197969 1862446 1022184 1530896 1434519 679734 105230 363906 1017710 1867005 1942553 1900674 2166476 135763 588369 2233431 1615679 1230877 611640 2087304 403825 2187793 1314178 432151 305296 1367582 912992 1414659 896087 2011327 258720 109472 69070 1201316 1098041 152159
1786206,2227655 1587394 2079176 1767095 1959096 1931224 1702415 645822 1387016 2009635 275685 944667 713442 1203104 118187 690907 161836 2026361 535548 2155351 1200057 1606951 137835 292383 912815 1067818 1596325
106848,2077303 1913631 1449546 1083010 2197353 2123988 1344797 1195871 1150879 1109605 1693345 1118631 742547 1856114 2220982 1179794 1091510 1761410 1108740 993779 673798 898738 2022541 1902642 1638557 1343238 1495917 2230863 1229872 752769 811242 1519091 685175 2107550 462998 310797 2257827 1963270 1988972 1596063 1258081 97105 2186438 725827 634144 1741402 1490811 2136682 362585 127245 1205770 1542259 1076495 1726360 749265 2000352 525538 164596 640399 1900310 831940 1881485 707940 700638
278883,240026 769727 948820 1729106 1596163 2255978 1521788 1839141 2134619 1624734 1431897 1631916 1822123 522707 1391913 369897 99025 2243350 2211248 1826663 1251067 1052842 1261433 1575785 1030199 1560218 1730887 461358 2069449 534220 1752194 1550348 1506002 2181727 697747 820069 1422787 131153 1498341 1603235 2094176
1671537,1598421 695300 1362190 1258978 2072542 234298 327 71319 120644 667656 1192263 1192073 616303 1630503 757210 60954 262865 2012656 2070131 2132747 2125032 1156465 116476 603703 1991758 904891 1536381 546292 103179 621538 872335 2075379 1142165 521326 1840089 1869042 1162706 1717951 2250045 84586 1688904 2158682 1586881 1353530 209645 688924 1008895 259021 228187 346892 1992489 386002 1826126 333687 109042 1544718 697292 2214668 1908986 1204782 1071925 612397
360821,1815667 587314 1820804 1820804 2240531 702389 1253213 618471 1251994 1251994 81334 81334
1810810,2075420 1937171 1114305 1506426 931757 12851 54146
1417598,2252566 2103007 1938913 1873158 1839917 1799472 1770903 1750902 1619219 1560001 1553020 1307760 1253149 1239693 1214691 1142354 1025525 962397 651499 253099 206541 173824 1855181 1631217 1515363 1382755 503655 508535 131507 1247350 1822252 1381756 1304531 2000600 1868785 1037720 2231756 768694 2094770 608387 168820 691062 105044 658337 334653 950552 255706 1901358 1740997 1543900 985442 895199 28141 867218 263646 1771665 2229273 2111019 1756069 1133358 1110609 602266 315313 1623002 1257463 1655721 1585890 1838405 2230090 2154913 1804499 243810 2102595 1844378 1049248 758192 2001917 1147717 149101 1976119 2106134 1516585 1319428 991541 551693 1093748 1146695 1642530 882429 636261 2114690 880294 1061004 1524803 1734785
467327,619029 1260606 2110944 2109331 397892 726802 75625 1631201 1039538 1774948 1691776 1025727 971348 322377
1278347,1833126 1180793 2244980 632581 397457 2162598 18321 1278605 520201 193019 1522042 1156945 157480 2178157
1016219,1215031 550841 1201719 97765 473093 1570619 702590
582044,872063 857059 2094938 1033255 956848 834283 169499 962735 704110 1014708 775978 1205259 703451 603397 462186 2221913 66305 355676 1354837 1089655 1076286 664988 108404 1222847 824191 84799 62785 1233576 896054 1977232 587228 1066092 272333 519853 941360 1033188 564198 1313886 657937 1623770 288649 521009 2023881 1781831 2128307 1993462 1163772 760104 666241 2176467 505043
1818693,2159237 1304249 825061 1151922 1924698 563526
377251,604584 611915 1371293 608208
426,1619181 1591324 2114604 762357 1755057 1525094 733468 92584 841427 174625 1620205 1506113 1200538 1020664 2131795 581263 703799 1309402 608753 1896437 1397733 1220376 873 1886966 643226 37257 1743931 1513874 284639 885676 212235 1715768 1474160 1738852 1522781 1425521
1581483,195731 1038702 1743584 420205
1294768,763868 1385082 839805 345715 2232956 1763502 1630300 427922 765786 1111546 1077510 383941 1578056 393277 2129493 973906 2203242 204847 2112728 1487316 177148 635607 2105596 140384 2114662 1884045 1293539 669857 967207 1825383 1469644 515219 224565 597164 639663 593235 521456 846489 786952 1387476 1437708 1137751 1541789 517030 828922 1254351 924308 1978327 2015852 402871 1838998 675355 1675952 1588619 254580 1433047 972729
97012,1868069 132632 195234 525765 1997216 497342 1070813 673188 1197624 1380599 1923510 1121207 133120 1080723 1246723 1097126 1343162 1444484 492722 705076 659897 1123119 2198558 1246045 792919 2098741 2207120 1497215 986696 1238098 680553 2256172 308730 648589 1427248 986530 222162 696992 618420 2092455 2139919 1791931 200852 1332998 1606185 619216 557753 498683 1827519 510149 985905 834356 595500 302881 1561171 786465 2028281 828514 569959 1329579 1268233 2005935 2034388 1151752 133937 1102655 1669193 1915746
259487,830388 498898 618823 1402751 1232380 1793692 1734084 1297897 1207296 750562 734275 1400223 300777 1326352 1329546 888935 114301 876319 1043154 1370636 832312 293086 2093435 861668 39224 1613276 781589 1139287 923177 882946 1534939 1478004 1296073 1290365 912145 1153378 502566 1898967 1684297 3453 1990347 1664723 9950 1411658 1780246 1374274 1974738 116439 1428858 1039990 982889 2247446 968758 1333717 1179144 802719 1376234 767428 235931 172866 1063512 862567 434837 1738847 1186269 1558004 330596 1978416 1688532 166461 756253 1233381 153817 76103 1451228 2116925 1926185 1842499 1489608 1227196 19385 686379 30998 1917041 630655 79828 1968179 799809 217572 1820259 18769 1239158 1007603 695086 1495837 1564660 413000 1173733 1350792 2046918 416545 1867714 1305641 1656739 2149437 1407345 1435674 696103 881156 303361 120997 2003678 633441 1104739 25047 358366 265528 2061820 792794 908481 85224 515044 466027 2007633 1333919 599533 784394 1020321 1224230 928098 1317139 135688 1375030 2030938 1461172 1154608 1530556 327699 1478338 715922 528083 2163579 654766 376558 1198426 724219 135595 1320970 1751001 2181913 1603240 70541 977074 1449579 1678433 1657137 231264 1888186 479258 1191309 428259 1365213 1925643 901463 2001879 1020687 1386392 1074408 1172728 2155327 1118433 2187284 1725360 998295 172470 2090876 1832810 1489634 1342797 281482 252193
1139136,1856336 1666900 1513557 1021733 894652 2124706 1478890 196943 1746047 108440 1753648 887482 323042 16400 1894324
762313,2110842 122639 1474295 885664 2059393 1568363 963692 758701 30937 794339 1092598 836101 532506 923844 573454 2116265 1620774
1417676,1827543 1759533 491765 134873 14266 113056 862414 1063831 417776 382691 898968 1005871 479807 696985 1079072 1486122 2003874 1262212 2105071 1397915 835443 2166323 2072374 467329 425207 449210 1380772 42957 1222675 2055336 1815817 1281003 481832 101296 316316 381037 1610911 1725560 815243 1844695 1446194 1950406 51368 894578 1172086 584023 218863 1480862 656984 1588796 1466014 807079 1157131 1964681 1302238 1413065 488470 575163 735981 1303229 591602 302473 136803 896204 2168820 1027107 848272 1041524 1691075 1464399 802612 2029719 647575 932549 1159482 702611 1137797 835664 1821912 1482856 1307954 763103 2177536 1481617 1608286 455429 1401674 635978 1098876 1853545 1713457 870300 1417865 2117538 2254931 1913492 1585020 1720282 2050063 116753 1914278 499852 2092882 378420 1732957
745935,1736758 615572 2067177 1779652 1420305 1765562 1263052 333432 2188580 1239780 95771 421911 1436620 1392268 2233694 2193913 25284 1146425 641844 253196 1881102 1375153 393733 1619386 721449 1919375 1151664
1073633,1098720 163289 2081421 2080243 1977265 1918807 641727 314304 2148026 1872075 2021846 507541 1012859 64285 770239 187990 1289559 1170058 531575 1428081 1669865 773585 38136 612348 2038745 100085 1669988 452771 1670928 2068996 651312 1790425
197097,1846892 1525035 1525035 1806413 318226 318226 69415 908105 525489 1498461 2250818 111938 2200807 387372 1831497 1831497 565436 121563 1451794 807953 2074881 1701965 1299423 1299423 523010
2284297,330622 672900 1523314 346183 823293 810019 510857 1991021 1524609 1040747 1416202 1094392 373067 307497 341342 984800 1047146 1347622 33561 616156 654508 73861 179031 1856991 790044 1963544 1056913 565746 1275568 376780 181790 1952375 1058361 2052785 902338 880309 491080 1045329 2123951 1037835 740895 308604 689965 2129869 2003214 1534757 2045980 1750071 1192256 1117152 350710 18696 1520344 1782602 1568053 1564346 1230327 1167107 951862 923880 344292 200450 977151 146224 194002 1222842 1900651 576774 715166 953664 1214857 726160 2070045 337564 1962508 1941178 1383433 265880 833781 967680
325032,9507 320184 282113 91676 2040210 189165 765656 2221125 2206589 1486820 735737 347121 806052 315827 150154 1639916 776010 1362426 22412 1120320 1308230 640889 1603203 1662495 2153031 773260 1695022 2243126 1452430 1251752 970405 956166 1960799 1754089 1312977 56501 2206661 1670599 616475 506963 425234 900047 1216045 1169404 791167 2212179 1002252 929413 72256 2034279 1960023 746700 153455 1548609 1923646 1836651 645652 1981585 1272186 2258857 1585820 1475875 2183346 554755 2064637 1894700 1421517 371770 1280107 1188450 154703 843443 1636588 1858217 1667632 1348285 906775 774456
